VariableCode,RegionCode,YearCode,AggValue
rgdpo,MDV,2010,5252.98388671875000000
emp,MDV,2010,0.11979590356349900
rgdpo,MDV,2019,10295.08593750000000000
emp,MDV,2019,0.18943481147289300
rgdpo,MEX,1960,251277.75000000000000000
emp,MEX,1960,8.97828292846680000
avh,MEX,1960,2270.62007874016000000
rgdpo,MEX,1970,472672.96875000000000000
emp,MEX,1970,12.02433395385740000
avh,MEX,1970,2181.90748031496000000
rgdpo,MEX,1980,957099.06250000000000000
emp,MEX,1980,20.24237632751460000
avh,MEX,1980,2166.06594488189000000
rgdpo,MEX,1990,1039261.50000000000000000
emp,MEX,1990,28.22274971008300000
avh,MEX,1990,2175.57086614173000000
rgdpo,MEX,2000,1468331.25000000000000000
emp,MEX,2000,37.87933349609380000
avh,MEX,2000,2174.00000000000000000
rgdpo,MEX,2010,1924805.00000000000000000
emp,MEX,2010,46.12162017822270000
avh,MEX,2010,2150.00000000000000000
rgdpo,MEX,2019,2389933.25000000000000000
emp,MEX,2019,54.99359512329100000
avh,MEX,2019,2137.00000000000000000
rgdpo,MKD,1990,13040.24316406250000000
emp,MKD,1990,0.95885515213012700
rgdpo,MKD,2000,16300.42773437500000000
emp,MKD,2000,0.59793746471405000
rgdpo,MKD,2010,26224.05078125000000000
emp,MKD,2010,0.68433499336242700
rgdpo,MKD,2019,32860.66015625000000000
emp,MKD,2019,0.85866969823837300
rgdpo,MLI,1960,3744.04321289063000000
emp,MLI,1960,1.60959494113922000
rgdpo,MLI,1970,3926.61914062500000000
emp,MLI,1970,1.93909955024719000
rgdpo,MLI,1980,5061.55957031250000000
emp,MLI,1980,2.25198054313660000
rgdpo,MLI,1990,6335.12841796875000000
emp,MLI,1990,2.56481027603149000
rgdpo,MLI,2000,15115.67480468750000000
emp,MLI,2000,3.30847001075745000
rgdpo,MLI,2010,30364.80664062500000000
emp,MLI,2010,4.46530008316040000
rgdpo,MLI,2019,48081.87109375000000000
emp,MLI,2019,6.15009164810181000
rgdpo,MLT,1960,282.77206420898400000
emp,MLT,1960,0.08803794533014300
rgdpo,MLT,1970,1129.69812011719000000
emp,MLT,1970,0.09590462595224380
rgdpo,MLT,1980,3660.17822265625000000
emp,MLT,1980,0.10845261812210100
rgdpo,MLT,1990,5457.77441406250000000
emp,MLT,1990,0.13275061547756200
rgdpo,MLT,2000,10039.78417968750000000
emp,MLT,2000,0.14693802595138500
avh,MLT,2000,2251.18169398907000000
rgdpo,MLT,2010,11154.07226562500000000
emp,MLT,2010,0.16280584037303900
avh,MLT,2010,2110.20208803956000000
rgdpo,MLT,2019,17093.77539062500000000
emp,MLT,2019,0.22019051015377000
avh,MLT,2019,1915.41671682517000000
rgdpo,MMR,1970,20739.21093750000000000
emp,MMR,1970,10.37144565582280000
avh,MMR,1970,2446.71585410172000000
rgdpo,MMR,1980,29310.68359375000000000
emp,MMR,1980,13.20800018310550000
avh,MMR,1980,2437.94035550694000000
rgdpo,MMR,1990,31515.04492187500000000
emp,MMR,1990,15.22099971771240000
avh,MMR,1990,2439.51075289691000000
rgdpo,MMR,2000,52476.11718750000000000
emp,MMR,2000,18.96418952941890000
avh,MMR,2000,2444.77492648356000000
rgdpo,MMR,2010,186161.14062500000000000
emp,MMR,2010,20.49962806701660000
avh,MMR,2010,2442.78464424057000000
rgdpo,MMR,2019,278480.87500000000000000
emp,MMR,2019,22.10930824279790000
avh,MMR,2019,2447.05765949370000000
rgdpo,MNE,1990,7366.01269531250000000
emp,MNE,1990,0.17482486367225600
rgdpo,MNE,2000,5449.21386718750000000
emp,MNE,2000,0.17675265669822700
rgdpo,MNE,2010,10522.05859375000000000
emp,MNE,2010,0.20820002257823900
rgdpo,MNE,2019,13708.91699218750000000
emp,MNE,2019,0.24379999935627000
rgdpo,MNG,1970,1762.70629882813000000
rgdpo,MNG,1980,3290.88403320313000000
emp,MNG,1980,0.55329996347427400
rgdpo,MNG,1990,8310.73828125000000000
emp,MNG,1990,0.70184695720672600
rgdpo,MNG,2000,7701.78076171875000000
emp,MNG,2000,0.82276505231857300
rgdpo,MNG,2010,23811.08984375000000000
emp,MNG,2010,1.17469990253448000
rgdpo,MNG,2019,38373.14843750000000000
emp,MNG,2019,1.37653481960297000
rgdpo,MOZ,1960,4775.53564453125000000
emp,MOZ,1960,2.26173186302185000
rgdpo,MOZ,1970,6877.91796875000000000
emp,MOZ,1970,2.72335791587830000
rgdpo,MOZ,1980,9710.78125000000000000
emp,MOZ,1980,4.31161594390869000
rgdpo,MOZ,1990,9274.25390625000000000
emp,MOZ,1990,5.48626184463501000
rgdpo,MOZ,2000,15179.54101562500000000
emp,MOZ,2000,6.91015481948853000
rgdpo,MOZ,2010,28870.57421875000000000
emp,MOZ,2010,8.55030822753906000
rgdpo,MOZ,2019,37302.73828125000000000
emp,MOZ,2019,11.01795768737790000
rgdpo,MRT,1960,2005.27575683594000000
rgdpo,MRT,1970,4609.39746093750000000
rgdpo,MRT,1980,6019.90869140625000000
emp,MRT,1980,0.38654538989067100
rgdpo,MRT,1990,6568.08544921875000000
emp,MRT,1990,0.51893877983093300
rgdpo,MRT,2000,8380.58203125000000000
emp,MRT,2000,0.67569237947464000
rgdpo,MRT,2010,15609.68261718750000000
emp,MRT,2010,0.85304337739944500
rgdpo,MRT,2019,21160.60742187500000000
emp,MRT,2019,1.12906622886658000
rgdpo,MSR,1970,170.14903259277300000
rgdpo,MSR,1980,242.87265014648400000
emp,MSR,1980,0.00460000010207295
rgdpo,MSR,1990,471.17889404296900000
emp,MSR,1990,0.00466423714533448
rgdpo,MSR,2000,123.45638275146500000
emp,MSR,2000,0.00197130907326937
rgdpo,MSR,2010,108.86461639404300000
emp,MSR,2010,0.00251342239789665
rgdpo,MSR,2019,77.51666259765630000
emp,MSR,2019,0.00253660767339170
rgdpo,MUS,1960,2717.43750000000000000
emp,MUS,1960,0.16510960459709200
rgdpo,MUS,1970,4021.89721679688000000
emp,MUS,1970,0.19018307328224200
rgdpo,MUS,1980,6460.05566406250000000
emp,MUS,1980,0.27464631199836700
rgdpo,MUS,1990,12503.70996093750000000
emp,MUS,1990,0.40373700857162500
rgdpo,MUS,2000,19594.24804687500000000
emp,MUS,2000,0.46487200260162400
rgdpo,MUS,2010,21317.79492187500000000
emp,MUS,2010,0.52051484584808400
rgdpo,MUS,2019,29743.69335937500000000
emp,MUS,2019,0.58281147480011000
rgdpo,MWI,1960,3238.25024414063000000
emp,MWI,1960,1.41902279853821000
rgdpo,MWI,1970,5395.71386718750000000
emp,MWI,1970,1.73468923568726000
rgdpo,MWI,1980,7924.80078125000000000
emp,MWI,1980,2.59962821006775000
rgdpo,MWI,1990,9987.69726562500000000
emp,MWI,1990,3.87352442741394000
rgdpo,MWI,2000,10638.91210937500000000
emp,MWI,2000,4.34568309783936000
rgdpo,MWI,2010,16859.81835937500000000
emp,MWI,2010,5.93685579299927000
rgdpo,MWI,2019,21635.50390625000000000
emp,MWI,2019,7.95041799545288000
rgdpo,MYS,1960,22453.13671875000000000
emp,MYS,1960,2.75792908668518000
rgdpo,MYS,1970,41951.60156250000000000
emp,MYS,1970,3.55449604988098000
avh,MYS,1970,2229.75583472900000000
rgdpo,MYS,1980,102163.92968750000000000
emp,MYS,1980,4.89068984985352000
avh,MYS,1980,2237.15478204582000000
rgdpo,MYS,1990,168198.31250000000000000
emp,MYS,1990,6.83181476593018000
avh,MYS,1990,2240.68156614468000000
rgdpo,MYS,2000,310440.53125000000000000
emp,MYS,2000,9.37503147125244000
avh,MYS,2000,2247.29151897399000000
rgdpo,MYS,2010,561965.56250000000000000
emp,MYS,2010,12.03965187072750000
avh,MYS,2010,2227.76219683704000000
rgdpo,MYS,2019,822192.06250000000000000
emp,MYS,2019,15.11832332611080000
avh,MYS,2019,2197.05808637400000000
rgdpo,NAM,1960,2654.18164062500000000
emp,NAM,1960,0.17728200554847700
rgdpo,NAM,1970,4785.11132812500000000
emp,NAM,1970,0.24297972023487100
rgdpo,NAM,1980,6704.63427734375000000
emp,NAM,1980,0.26694783568382300
rgdpo,NAM,1990,7252.16992187500000000
emp,NAM,1990,0.38564532995224000
rgdpo,NAM,2000,11080.34179687500000000
emp,NAM,2000,0.40509879589080800
rgdpo,NAM,2010,19001.41601562500000000
emp,NAM,2010,0.58957457542419400
rgdpo,NAM,2019,23321.48828125000000000
emp,NAM,2019,0.74230700731277500
rgdpo,NER,1960,7322.49072265625000000
emp,NER,1960,1.63080060482025000
rgdpo,NER,1970,9582.11816406250000000
emp,NER,1970,1.97058701515198000
rgdpo,NER,1980,11707.74902343750000000
emp,NER,1980,2.54901647567749000
rgdpo,NER,1990,9713.41308593750000000
emp,NER,1990,3.32724571228027000
rgdpo,NER,2000,11749.50390625000000000
emp,NER,2000,4.80536270141602000
rgdpo,NER,2010,19601.47265625000000000
emp,NER,2010,6.84051227569580000
rgdpo,NER,2019,28226.27343750000000000
emp,NER,2019,8.86972713470459000
rgdpo,NGA,1960,83776.40625000000000000
emp,NGA,1960,16.08777236938480000
rgdpo,NGA,1970,162390.67187500000000000
emp,NGA,1970,21.71788406372070000
rgdpo,NGA,1980,353036.84375000000000000
emp,NGA,1980,27.04469108581540000
rgdpo,NGA,1990,92708.77343750000000000
emp,NGA,1990,29.96045684814450000
rgdpo,NGA,2000,115146.88281250000000000
emp,NGA,2000,38.33585739135740000
rgdpo,NGA,2010,798313.31250000000000000
emp,NGA,2010,52.21933364868160000
rgdpo,NGA,2019,1001651.68750000000000000
emp,NGA,2019,73.02055358886720000
rgdpo,NIC,1960,8489.86523437500000000
rgdpo,NIC,1970,16988.97265625000000000
rgdpo,NIC,1980,18551.23828125000000000
emp,NIC,1980,0.81800270080566400
rgdpo,NIC,1990,14762.47851562500000000
emp,NIC,1990,1.12240004539490000
rgdpo,NIC,2000,20443.17382812500000000
emp,NIC,2000,1.63709998130798000
rgdpo,NIC,2010,26009.46289062500000000
emp,NIC,2010,2.16139316558838000
rgdpo,NIC,2019,32881.30468750000000000
emp,NIC,2019,2.66245698928833000
rgdpo,NLD,1960,150221.23437500000000000
emp,NLD,1960,4.70931673049927000
avh,NLD,1960,1855.11979453100000000
rgdpo,NLD,1970,248137.82812500000000000
emp,NLD,1970,5.57836866378784000
avh,NLD,1970,1838.46424858958000000
rgdpo,NLD,1980,370209.53125000000000000
emp,NLD,1980,6.05134248733521000
avh,NLD,1980,1580.83821375445000000
rgdpo,NLD,1990,425379.75000000000000000
emp,NLD,1990,6.80782461166382000
avh,NLD,1990,1476.18519960370000000
rgdpo,NLD,2000,678509.18750000000000000
emp,NLD,2000,8.20334815979004000
avh,NLD,2000,1464.06144093624000000
rgdpo,NLD,2010,843106.31250000000000000
emp,NLD,2010,8.81467723846436000
avh,NLD,2010,1419.63344344458000000
rgdpo,NLD,2019,949689.62500000000000000
emp,NLD,2019,9.45690822601318000
avh,NLD,2019,1439.73151629073000000
rgdpo,NOR,1960,44569.42578125000000000
emp,NOR,1960,1.52887213230133000
avh,NOR,1960,2023.79217986671000000
rgdpo,NOR,1970,53457.96875000000000000
emp,NOR,1970,1.64008283615112000
avh,NOR,1970,1835.11744751664000000
rgdpo,NOR,1980,113452.24218750000000000
emp,NOR,1980,1.94821739196777000
avh,NOR,1980,1580.08213552361000000
rgdpo,NOR,1990,139163.51562500000000000
emp,NOR,1990,2.06056118011475000
avh,NOR,1990,1502.42954324587000000
rgdpo,NOR,2000,253685.06250000000000000
emp,NOR,2000,2.32404756546021000
avh,NOR,2000,1456.46551724138000000
rgdpo,NOR,2010,408099.78125000000000000
emp,NOR,2010,2.54492259025574000
avh,NOR,2010,1395.36709854731000000
rgdpo,NOR,2019,396235.46875000000000000
emp,NOR,2019,2.85366177558899000
avh,NOR,2019,1384.07329105004000000
rgdpo,NPL,1960,7744.88916015625000000
rgdpo,NPL,1970,10216.06347656250000000
rgdpo,NPL,1980,12077.40136718750000000
emp,NPL,1980,5.74590682983398000
rgdpo,NPL,1990,21512.10742187500000000
emp,NPL,1990,7.44132089614868000
rgdpo,NPL,2000,35563.92578125000000000
emp,NPL,2000,9.75513935089111000
rgdpo,NPL,2010,57221.73046875000000000
emp,NPL,2010,12.61968708038330000
rgdpo,NPL,2019,103879.87500000000000000
emp,NPL,2019,15.65270900726320000
rgdpo,NZL,1960,33937.66015625000000000
emp,NZL,1960,1.00845289230347000
rgdpo,NZL,1970,47658.48046875000000000
emp,NZL,1970,1.24424874782562000
avh,NZL,1970,1866.59287553387000000
rgdpo,NZL,1980,57398.43359375000000000
emp,NZL,1980,1.53604757785797000
avh,NZL,1980,1812.55278690248000000
rgdpo,NZL,1990,78282.51562500000000000
emp,NZL,1990,1.52131986618042000
avh,NZL,1990,1808.29438327887000000
rgdpo,NZL,2000,114185.54687500000000000
emp,NZL,2000,1.81842231750488000
avh,NZL,2000,1836.36225122568000000
rgdpo,NZL,2010,152529.75000000000000000
emp,NZL,2010,2.18693161010742000
avh,NZL,2010,1759.79012647398000000
rgdpo,NZL,2019,198608.53125000000000000
emp,NZL,2019,2.50608086585999000
avh,NZL,2019,1778.98443058943000000
rgdpo,OMN,1970,5173.22314453125000000
emp,OMN,1970,0.11016018688678700
rgdpo,OMN,1980,15355.59863281250000000
emp,OMN,1980,0.22569775581359900
rgdpo,OMN,1990,24781.30664062500000000
emp,OMN,1990,0.49439144134521500
rgdpo,OMN,2000,44617.08593750000000000
emp,OMN,2000,0.76046466827392600
rgdpo,OMN,2010,145850.82812500000000000
emp,OMN,2010,1.36120021343231000
rgdpo,OMN,2019,152823.48437500000000000
emp,OMN,2019,2.77946543693542000
rgdpo,PAK,1960,58363.49609375000000000
emp,PAK,1960,13.78809833526610000
rgdpo,PAK,1970,114715.86718750000000000
emp,PAK,1970,17.24810218811040000
avh,PAK,1970,2241.68159949725000000
rgdpo,PAK,1980,176925.85937500000000000
emp,PAK,1980,23.29096794128420000
avh,PAK,1980,2220.18730229189000000
rgdpo,PAK,1990,297573.78125000000000000
emp,PAK,1990,28.51160621643070000
avh,PAK,1990,2205.63176345924000000
rgdpo,PAK,2000,409898.46875000000000000
emp,PAK,2000,36.31999969482420000
avh,PAK,2000,2186.43676993238000000
rgdpo,PAK,2010,754436.00000000000000000
emp,PAK,2010,53.11954498291020000
avh,PAK,2010,2127.92344414768000000
rgdpo,PAK,2019,1088615.00000000000000000
emp,PAK,2019,63.08505249023440000
avh,PAK,2019,1966.90718046047000000
rgdpo,PAN,1960,3288.41918945313000000
rgdpo,PAN,1970,8085.42675781250000000
emp,PAN,1970,0.43430000543594400
rgdpo,PAN,1980,13401.66015625000000000
emp,PAN,1980,0.53835749626159700
rgdpo,PAN,1990,17174.62109375000000000
emp,PAN,1990,0.70061415433883700
rgdpo,PAN,2000,30390.41601562500000000
emp,PAN,2000,0.94010001420974700
rgdpo,PAN,2010,59490.98828125000000000
emp,PAN,2010,1.45529997348785000
rgdpo,PAN,2019,126859.30468750000000000
emp,PAN,2019,1.91989994049072000
rgdpo,PER,1960,29418.04687500000000000
emp,PER,1960,3.23737955093384000
avh,PER,1960,2390.28171637327000000
rgdpo,PER,1970,51450.26171875000000000
emp,PER,1970,3.96427750587463000
avh,PER,1970,2277.46758413762000000
rgdpo,PER,1980,75026.30468750000000000
emp,PER,1980,5.42591142654419000
avh,PER,1980,2194.46403226430000000
rgdpo,PER,1990,81681.86718750000000000
emp,PER,1990,7.72327804565430000
avh,PER,1990,2124.67849357041000000
rgdpo,PER,2000,138687.64062500000000000
emp,PER,2000,11.32048511505130000
avh,PER,2000,2101.23468405172000000
rgdpo,PER,2010,293577.75000000000000000
emp,PER,2010,14.22333908081050000
avh,PER,2010,2132.45685092450000000
rgdpo,PER,2019,397836.43750000000000000
emp,PER,2019,16.89040374755860000
avh,PER,2019,2139.60175949709000000
rgdpo,PHL,1960,53555.72656250000000000
emp,PHL,1960,8.34200668334961000
rgdpo,PHL,1970,87711.65625000000000000
emp,PHL,1970,11.09597301483150000
avh,PHL,1970,2112.94575981687000000
rgdpo,PHL,1980,165465.73437500000000000
emp,PHL,1980,16.05487060546880000
avh,PHL,1980,2133.51279980946000000
rgdpo,PHL,1990,253965.70312500000000000
emp,PHL,1990,22.01218986511230000
avh,PHL,1990,2191.85074734378000000
rgdpo,PHL,2000,354163.53125000000000000
emp,PHL,2000,28.34717178344730000
avh,PHL,2000,2160.45367914906000000
rgdpo,PHL,2010,546344.00000000000000000
emp,PHL,2010,36.14722061157230000
avh,PHL,2010,2124.37976911336000000
rgdpo,PHL,2019,913415.50000000000000000
emp,PHL,2019,42.42480087280270000
avh,PHL,2019,2168.29650047107000000
rgdpo,POL,1970,188707.84375000000000000
emp,POL,1970,14.16734409332280000
rgdpo,POL,1980,246156.89062500000000000
emp,POL,1980,16.10946846008300000
rgdpo,POL,1990,324636.40625000000000000
emp,POL,1990,15.08296680450440000
rgdpo,POL,2000,582649.50000000000000000
emp,POL,2000,14.47869300842290000
avh,POL,2000,2081.69736715209000000
rgdpo,POL,2010,897733.06250000000000000
emp,POL,2010,15.32640838623050000
avh,POL,2010,2048.80002342179000000
rgdpo,POL,2019,1211493.00000000000000000
emp,POL,2019,16.15910720825200000
avh,POL,2019,2022.63223188477000000
rgdpo,PRT,1960,39547.35937500000000000
emp,PRT,1960,3.15155768394470000
avh,PRT,1960,2256.39281076071000000
rgdpo,PRT,1970,72819.60156250000000000
emp,PRT,1970,3.14250230789185000
avh,PRT,1970,2102.06894608127000000
rgdpo,PRT,1980,113160.41406250000000000
emp,PRT,1980,3.88337683677673000
avh,PRT,1980,2058.16273442629000000
rgdpo,PRT,1990,156644.32812500000000000
emp,PRT,1990,4.46721506118774000
avh,PRT,1990,1972.38001817994000000
rgdpo,PRT,2000,255415.14062500000000000
emp,PRT,2000,5.07617187500000000
avh,PRT,2000,1920.56145946139000000
rgdpo,PRT,2010,305581.78125000000000000
emp,PRT,2010,4.91168737411499000
avh,PRT,2010,1893.63561901986000000
rgdpo,PRT,2019,325020.31250000000000000
emp,PRT,2019,4.96158933639526000
avh,PRT,2019,1864.58836048923000000
rgdpo,PRY,1960,4475.67675781250000000
emp,PRY,1960,0.67432940006256100
rgdpo,PRY,1970,7013.05810546875000000
emp,PRY,1970,0.87240153551101700
rgdpo,PRY,1980,14792.03417968750000000
emp,PRY,1980,1.18152570724487000
rgdpo,PRY,1990,22103.09960937500000000
emp,PRY,1990,1.54372489452362000
rgdpo,PRY,2000,27729.88671875000000000
emp,PRY,2000,2.01194500923157000
rgdpo,PRY,2010,65608.90625000000000000
emp,PRY,2010,2.67705368995667000
rgdpo,PRY,2019,86793.13281250000000000
emp,PRY,2019,3.35827970504761000
rgdpo,PSE,1970,1564.27368164063000000
rgdpo,PSE,1980,4006.65258789063000000
rgdpo,PSE,1990,5494.75195312500000000
emp,PSE,1990,0.39508000016212500
rgdpo,PSE,2000,11632.79003906250000000
emp,PSE,2000,0.60947638750076300
rgdpo,PSE,2010,17656.67382812500000000
emp,PSE,2010,0.73097825050354000
rgdpo,PSE,2019,36760.58593750000000000
emp,PSE,2019,0.99962866306304900
rgdpo,QAT,1970,11443.46386718750000000
emp,QAT,1970,0.04711644351482390
rgdpo,QAT,1980,20265.21289062500000000
emp,QAT,1980,0.09621367603540420
rgdpo,QAT,1990,17079.63867187500000000
emp,QAT,1990,0.25297251343727100
rgdpo,QAT,2000,38930.39843750000000000
emp,QAT,2000,0.32463887333869900
rgdpo,QAT,2010,256187.50000000000000000
emp,QAT,2010,1.27020001411438000
rgdpo,QAT,2019,323148.09375000000000000
emp,QAT,2019,2.08395123481750000
rgdpo,ROU,1960,28321.05859375000000000
emp,ROU,1960,10.14273452758790000
rgdpo,ROU,1970,61665.67187500000000000
emp,ROU,1970,10.28130817413330000
rgdpo,ROU,1980,155017.48437500000000000
emp,ROU,1980,10.35740375518800000
rgdpo,ROU,1990,192269.48437500000000000
emp,ROU,1990,10.90097141265870000
rgdpo,ROU,2000,189872.65625000000000000
emp,ROU,2000,10.89760017395020000
avh,ROU,2000,1852.99899736344000000
rgdpo,ROU,2010,377937.28125000000000000
emp,ROU,2010,8.71280002593994000
avh,ROU,2010,1840.66898946717000000
rgdpo,ROU,2019,539882.12500000000000000
emp,ROU,2019,8.68029975891113000
avh,ROU,2019,1791.73542917288000000
rgdpo,RUS,1990,2493482.00000000000000000
emp,RUS,1990,75.27922821044920000
rgdpo,RUS,2000,1445731.25000000000000000
emp,RUS,2000,65.05939483642580000
avh,RUS,2000,1982.00000000000000000
rgdpo,RUS,2010,3468139.25000000000000000
emp,RUS,2010,70.37236785888670000
avh,RUS,2010,1976.00000000000000000
rgdpo,RUS,2019,4160561.75000000000000000
emp,RUS,2019,71.67063903808590000
avh,RUS,2019,1965.00000000000000000
rgdpo,RWA,1960,3142.29638671875000000
emp,RWA,1960,1.43049621582031000
rgdpo,RWA,1970,4142.39990234375000000
emp,RWA,1970,1.68626785278320000
rgdpo,RWA,1980,6607.61669921875000000
emp,RWA,1980,2.23536133766174000
rgdpo,RWA,1990,8201.88671875000000000
emp,RWA,1990,3.13361310958862000
rgdpo,RWA,2000,7608.25634765625000000
emp,RWA,2000,3.33931159973145000
rgdpo,RWA,2010,16322.48730468750000000
emp,RWA,2010,4.48246526718140000
rgdpo,RWA,2019,28781.33007812500000000
emp,RWA,2019,5.27478694915771000
rgdpo,SAU,1970,142118.00000000000000000
emp,SAU,1970,1.16929161548615000
rgdpo,SAU,1980,412578.46875000000000000
emp,SAU,1980,3.05822539329529000
